location;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;new_deaths_per_million;reproduction_rate;new_tests_per_thousand;positive_rate
Bolivia;306,433;17,562;16,044;1,028;1.43;0.055;0.316
Bolivia;327,764;21,331;16,999;0.086;1.42;0.073;0.309
Bolivia;350,209;22,445;18,749;0.343;1.42;0.064;0.324
Bolivia;365,201;14,992;17,525;0.428;1.41;0.032;0.339
Bolivia;383,876;18,676;18,565;1,285;1.41;0.067;0.339
Bolivia;421,399;37,522;21,674;0.857;1.42;0.086;0.357
Bolivia;444,358;22,959;22,212;1,371;1.41;0.062;0.354
Bolivia;477,939;33,582;24,501;1,285;1.41;0.069;0.378
Bolivia;506,724;28,784;25,566;0.857;1.4;0.095;0.376
Bolivia;536,536;29,812;26,618;0.857;1.4;0.068;0.389
Bolivia;570,546;34.01;29,335;0.942;1.39;0.067;0.4
Bolivia;611,324;40,778;32,492;1,114;1.39;0.074;0.437
Bolivia;665,466;54,142;34,867;0.514;1.38;0.122;0.439
Bolivia;718,494;53,028;39,162;1,114;1.37;0.096;0.464
Bolivia;747,964;29.47;38,575;0.6;1.35;0.066;0.459
Bolivia;821,723;73.76;45.0;0.857;1.34;0.109;0.523
Bolivia;855,134;33.41;45,514;0.257;1.32;0.062;0.534
Bolivia;902,165;47,031;47,374;2.57;1.31;0.093;0.533
Bolivia;941,572;39,407;47,178;2,827;1.29;0.098;0.511
Bolivia;996,999;55,427;47,362;2,056;1.28;0.111;0.522
Bolivia;1,048,999;52.0;47,215;1,285;1.27;0.125;0.497
Bolivia;1,090,377;41,377;48,916;1,028;1.26;0.112;0.482
Bolivia;1,144,347;53,971;46,089;2,313;1.25;0.11;0.454
Bolivia;1,168,763;24,415;44,804;0.942;1.24;0.064;0.44
Bolivia;1,194,977;26,214;41.83;0.857;1.24;0.07;0.425
Bolivia;1,254,516;59,539;44,706;1,028;1.24;0.13;0.434
Bolivia;1,309,086;54.57;44,584;2,142;1.25;0.122;0.426
Bolivia;1,384,816;75.73;47,974;1,799;1.25;0.146;0.446
Bolivia;1,450,266;65.45;51,413;2,227;1.24;0.152;0.453
Bolivia;1,528,481;78,214;54,876;2,227;1.24;0.133;0.47
Bolivia;1,581,338;52,857;58,939;2,227;1.23;0.112;0.477
Bolivia;1,633,938;52.6;62,709;1,799;1.23;0.119;0.481
Bolivia;1,703,328;69,391;64,116;2,313;1.22;0.116;0.499
Bolivia;1,772,034;68,705;66,135;1,713;1.22;0.105;0.524
Bolivia;1,841,767;69,733;65,279;1,542;1.22;0.122;0.532
Bolivia;1,925,464;83,697;67,885;1,542;1.22;0.202;0.523
Bolivia;2,014,216;88,752;69,391;2,142;1.21;0.158;0.521
Bolivia;2,089,261;75,045;72.56;2,827;1.21;0.156;0.519
Bolivia;2,183,923;94,663;78,569;4,026;1.2;0.228;0.506
Bolivia;2,260,681;76,758;79,622;2,227;1.19;0.15;0.497
Bolivia;2,354,744;94,063;83,244;2.57;1.19;0.149;0.5
Bolivia;2,441,783;87,038;85,717;3.17;1.18;0.141;0.506
Bolivia;2,520,597;78,814;85,019;1,799;1.17;0.174;0.514
Bolivia;2,627,938;107,341;87,675;3,084;1.17;0.192;0.515
Bolivia;2,700,584;72,646;87,332;3,769;1.16;0.117;0.531
Bolivia;2,752,071;51,486;81,164;4,883;1.16;0.089;0.561
Bolivia;2,845,791;93.72;83,587;4,455;1.16;0.188;0.557
Bolivia;2,932,144;86,353;82,486;6,682;1.16;0.167;0.541
Bolivia;3,043,597;111,454;85,974;5,997;1.16;0.185;0.542
Bolivia;3,154,109;110,511;90,502;4,198;1.16;0.19;0.562
Bolivia;3261.45;107,341;90,502;4,969;1.15;0.186;0.565
Bolivia;3,366,478;105,028;95,128;4,797;1.15;0.25;0.531
Bolivia;3,470,307;103,829;102,605;3,598;1.14;0.166;0.539
Bolivia;3,559,059;88,752;101,895;4,626;1.14;0.157;0.548
Bolivia;3,682,335;123,276;107.17;4,026;1.14;0.186;0.568
Bolivia;3,779,053;96,719;105,065;5,226;1.14;0.174;0.561
Bolivia;3,903,443;124,389;107,048;5,483;1.13;0.188;0.573
Bolivia;4,043,509;140,066;111,723;4,455;1.13;0.231;0.578
Bolivia;4,128,063;84,554;108,798;4.54;1.12;0.16;0.603
Bolivia;4,219,128;91,065;106,974;5,054;1.12;0.146;0.602
Bolivia;4,357,652;138,524;114,085;2,741;1.12;0.21;0.616
Bolivia;4,473,389;115,737;113,008;3,769;1.12;0.211;0.599
Bolivia;4,639,413;166,024;122,908;3,598;1.12;0.246;0.618
Bolivia;4,806,122;166,709;128,954;5,568;1.11;0.263;0.615
Bolivia;4,980,541;174,419;133,862;4,883;1.1;0.255;0.628
Bolivia;5,104,245;123,704;139,455;3,855;1.09;0.223;0.628
Bolivia;5,224,951;120,706;143,689;5.74;1.08;0.173;0.636
Bolivia;5,341,973;117,022;140,617;4,712;1.07;0.218;0.619
Bolivia;5,494,289;152,317;145,843;4,712;1.06;0.243;0.63
Bolivia;5589.98;95,691;135,795;6,768;1.05;0.192;0.606
Bolivia;5,693,124;103,144;126,715;5,654;1.05;0.166;0.603
Bolivia;5,849,467;156,343;124,132;5,311;1.04;0.294;0.576
Bolivia;5,947,814;98,346;120.51;4,112;1.04;0.185;0.574
Bolivia;6,097,903;150.09;124,708;5,483;1.03;0.252;0.564
Bolivia;6,196,078;98,175;122,015;6,254;1.03;0.193;0.561
Bolivia;6,299,479;103,401;115,027;7,539;1.03;0.174;0.553
Bolivia;6,445,114;145,635;122,162;7,367;1.03;0.283;0.553
Bolivia;6,578,327;133,213;126,458;7.11;1.02;0.258;0.54
Bolivia;6,750,005;171,678;128,648;7,453;1.02;0.298;0.548
Bolivia;6,866,513;116,508;131,243;7,624;1.01;0.254;0.536
Bolivia;7,011,548;145,035;130,521;6,425;1.01;0.249;0.534
Bolivia;7,141,334;129,786;135,037;7,881;1.0;0.243;0.537
Bolivia;7,293,822;152,488;142,049;5,568;0.99;0.295;0.529
Bolivia;7,403,648;109,826;136,933;6,853;0.99;0.211;0.53
Bolivia;7,529,408;125.76;135,869;5,054;0.98;0.269;0.523
Bolivia;7,629,125;99,717;125,589;5,397;0.97;0.209;0.508
Bolivia;7,709,995;80.87;120,498;4.54;0.97;0.186;0.508
Bolivia;7,850,148;140,152;119.8;6,168;0.97;0.278;0.496
Bolivia;7,995,183;145,035;121,978;4,198;0.97;0.322;0.483
Bolivia;8,144,501;149,319;121,526;5,654;0.96;0.313;0.476
Bolivia;8,263,408;118,907;122,823;4,883;0.95;0.212;0.481
Bolivia;8,391,138;127.73;123,104;4,712;0.95;0.256;0.485
Bolivia;8,493,597;102,458;123,496;5,483;0.94;0.304;0.462
Bolivia;8,596,226;102.63;126,604;4,712;0.93;0.233;0.462
Bolivia;8,671,528;75,302;117.34;5,568;0.93;0.13;0.464
Bolivia;8,825,387;153,859;118,601;4,198;0.93;0.395;0.451
Bolivia;8,999,378;173,991;122,125;5,226;0.92;0.327;0.46
Bolivia;9,086,331;86,953;117.56;6,168;0.91;0.23;0.439
Bolivia;9,203,695;117,365;116.08;5,226;0.9;0.222;0.441
Bolivia;9,288,677;84,982;113,583;6,511;0.89;0.22;0.453
Bolivia;9,350,529;61,852;107,758;5.74;0.88;0.204;0.437
Bolivia;9,436,111;85,582;109,226;5,911;0.87;0.19;0.428
Bolivia;9,509,014;72,903;97,661;7,367;0.87;0.181;0.434
Bolivia;9602.82;93,806;86,206;5,311;0.87;0.195;0.418
Bolivia;9,691,486;88,666;86,451;5,568;0.86;0.331;0.392
Bolivia;9,801,141;109,654;85,349;4,712;0.86;0.311;0.366
Bolivia;9,882,097;80,956;84,774;7,881;0.85;0.224;0.362
Bolivia;9,934,696;52.6;83,452;2,399;0.85;;0.37
Bolivia;9,988,667;53,971;78,937;5,226;0.85;;0.361
Bolivia;10,045,979;57,312;76,709;6,339;0.85;0.145;0.359
Bolivia;10,102,605;56,626;71,398;8,738;0.85;0.186;0.336
Bolivia;10,175,679;73,074;69.17;7,282;0.85;0.208;0.355
Bolivia;10,244,128;68,448;63,284;4,712;0.85;0.196;0.355
Bolivia;10,300,754;56,626;59,808;4,712;0.85;0.237;0.332
Bolivia;10,345,986;45,232;58,756;0.0;0.86;0.139;0.328
Bolivia;10,417,519;71,532;61,265;141,865;0.86;0.219;0.322
Bolivia;10,477,829;60.31;61,693;3,684;0.86;0.234;0.304
Bolivia;10,566,666;88,837;66,294;4,198;0.87;0.231;0.317
Bolivia;10640.34;73,674;66.38;4,026;0.87;0.341;0.291
Bolivia;10,723,181;82,841;68,436;4,883;0.86;0.226;0.294
Bolivia;10,792,571;69,391;70.26;4,026;0.86;0.265;0.297
Bolivia;10,861,877;69,305;73,699;4,026;0.85;0.162;0.307
Bolivia;10,932,809;70,933;73,613;4,283;0.84;0.13;0.324
Bolivia;10989.95;57.14;73.16;4.54;0.83;0.251;0.319
Bolivia;11,040,151;50,201;67,641;2,656;0.82;0.144;0.312
Bolivia;11,087,011;46.86;63.81;2,827;0.82;0.188;0.327
Bolivia;11,141,153;54,142;59.71;3,341;0.81;0.197;0.313
Bolivia;11,177,048;35,895;54,925;3,084;0.8;0.141;0.317
Bolivia;11,194,695;17,648;47,545;2,656;0.8;0.066;0.298
Bolivia;11,221,252;26,557;41,206;3.17;0.8;0.094;0.267
Bolivia;11,261,259;40,007;38,758;3,341;0.8;0.137;0.28
Bolivia;11,307,262;46,003;38,159;3,255;0.81;0.16;0.271
Bolivia;11,361,061;53,799;39.15;2,913;0.81;0.16;0.287
Bolivia;11,412,805;51,743;38,807;2,998;0.8;0.135;0.304
Bolivia;11,444,502;31,697;38,208;2,399;0.8;0.125;0.305
Bolivia;11,470,973;26,471;39,468;2.57;0.8;0.073;0.312
Bolivia;11,498,558;27,585;39,615;3,598;0.8;0.089;0.315
Bolivia;11,534,367;35,809;39,015;2,656;0.8;0.101;0.324
Bolivia;11,591,764;57,397;40,643;2,913;0.8;0.162;0.336
Bolivia;11626.46;34,695;37,914;3,084;0.79;0.121;0.329
Bolivia;11669.55;43,091;36,678;3,769;0.79;0.18;0.302
Bolivia;11,699,534;29,984;36,433;2,399;0.78;0.126;0.299
Bolivia;11,725,149;25,615;36,311;2,399;0.77;0.066;0.301
Bolivia;11,745,623;20,475;35,295;2,399;0.76;0.085;0.294
Bolivia;11,776,549;30,926;34,597;2,313;0.76;0.104;0.287
Bolivia;11,796,938;20,389;29,311;3,084;0.75;0.122;0.256
Bolivia;11,819,469;22,531;27,573;3,084;0.75;0.098;0.248
Bolivia;11,841,485;22,017;24,562;2,913;0.75;0.108;0.243
Bolivia;11,861,788;20,303;23,179;2.57;0.74;0.083;0.244
Bolivia;11,871,298;9,509;20,878;1,371;0.74;0.045;0.227
Bolivia;11,881,663;10,366;19,434;1,542;0.74;0.062;0.219
Bolivia;11901.11;19,447;17,794;2,142;0.74;0.107;0.2
Bolivia;11,919,871;18,761;17,562;2,227;0.75;0.1;0.204
Bolivia;11935.12;15,249;16,522;2.57;0.75;0.083;0.197
Bolivia;11,955,937;20,817;16.35;2,741;0.76;0.1;0.198
Bolivia;11,968,616;12,679;15,261;2,056;0.76;0.086;0.183
Bolivia;11,973,842;5,226;14,649;1,542;0.76;0.033;0.18
Bolivia;11,984,036;10,194;14,625;1,799;0.77;0.064;0.179
Bolivia;11,996,629;12,593;13,646;2,056;0.78;0.074;0.177
Bolivia;12,012,992;16,363;13,303;2,741;0.79;0.095;0.174
Bolivia;12,031,582;18.59;13.78;2,227;0.79;0.124;0.167
Bolivia;12,045,888;14,306;12.85;2,056;0.8;;0.16
Bolivia;12,060,194;14,306;13,083;1,628;0.8;;0.163
Bolivia;12,066,534;6,339;13,242;1,542;0.81;0.03;0.166
Bolivia;12,075,015;8,481;12,997;1,114;0.81;0.061;0.164
Bolivia;12089.75;14,735;13,303;1,199;0.82;0.098;0.161
Bolivia;12,106,626;16,877;13,376;1,885;0.83;0.079;0.166
Bolivia;12120.59;13,964;12,716;0.942;0.83;0.126;0.157
Bolivia;12,133,183;12,593;12,471;0.857;0.83;0.085;0.154
Bolivia;12,143,977;10,794;11,969;0.857;0.83;;0.157
Bolivia;12,150,488;6,511;11,993;0.514;0.83;;0.151
Bolivia;12,153,401;2,913;11,198;0.857;0.84;0.017;0.153
Bolivia;12,159,312;5,911;9,937;0.857;0.85;0.063;0.146
Bolivia;12,170,106;10,794;9,069;0.6;0.86;0.113;0.124
Bolivia;12,182,014;11,908;8,775;0.857;0.87;0.107;0.125
Bolivia;12,194,179;12,165;8,714;1,114;0.88;0.107;0.119
Bolivia;12,201,375;7,196;8.2;0.771;0.89;0.079;0.106
Bolivia;12,205,487;4,112;7,857;0.428;0.9;0.054;0.102
Bolivia;12,212,854;7,367;8,493;0.6;0.91;0.06;0.102
Bolivia;12,221,678;8,824;8,909;0.514;0.92;0.074;0.105
Bolivia;12,231,273;9,595;8,738;0.857;0.94;0.085;0.108
Bolivia;12,240,953;9.68;8.42;0.6;0.95;0.088;0.108
Bolivia;12,256,373;15.42;8,885;0.857;0.96;0.109;0.113
Bolivia;12,265,968;9,595;9,228;0.514;0.97;0.086;0.116
Bolivia;12,271,536;5,568;9,436;0.685;0.97;0.056;0.118
Bolivia;12,282,245;10,708;9,913;0.857;0.98;0.079;0.12
Bolivia;12,290,983;8,738;9,901;0.6;0.99;0.08;0.119
Bolivia;12,299,207;8,224;9,705;0.771;1.0;0.087;0.116
Bolivia;12,315,227;16.02;10,611;1,199;1.01;0.137;0.117
Bolivia;12,323,622;8,395;9,607;0.942;1.01;0.112;0.106
Bolivia;12,329,448;5,825;9,069;0.343;1.02;0.067;0.103
Bolivia;12,334,245;4,797;8,958;0.257;1.03;0.057;0.101
Bolivia;12,339,042;4,797;8,114;0.771;1.04;0.051;0.096
Bolivia;12,348,723;9.68;8,249;1,028;1.06;0.122;0.091
Bolivia;12,359,774;11,051;8,652;0.428;1.08;0.102;0.093
Bolivia;12369.54;9,766;7,759;0.514;1.09;0.098;0.089
Bolivia;12378.45;8,909;7,832;0.343;1.11;0.108;0.091
Bolivia;12,386,845;8,395;8.2;0.514;1.12;0.084;0.092
Bolivia;12,389,415;2.57;7,881;0.257;1.14;0.044;0.091
Bolivia;12,396,782;7,367;8,249;0.428;1.16;0.084;0.09
Bolivia;12405.52;8,738;8,114;0.514;1.19;0.135;0.087
Bolivia;12,421,283;15,763;8,787;0.771;1.22;0.117;0.092
Bolivia;12,437,731;16,448;9,742;0.857;1.24;0.125;0.098
Bolivia;12,449,639;11,908;10.17;0.428;1.26;0.128;0.099
Bolivia;12,463,946;14,306;11,014;0.428;1.28;0.121;0.102
Bolivia;12,469,771;5,825;11,479;0.257;1.29;0.041;0.107
Bolivia;12,478,081;8.31;11,614;0.171;1.31;0.065;0.111
Bolivia;12,494,272;16,191;12,679;0.428;1.34;0.109;0.126
Bolivia;12,512,605;18,333;13,046;0.171;1.37;0.117;0.129
Bolivia;12,540,447;27,842;14,674;0.343;1.39;0.173;0.136
Bolivia;12,567,175;26,728;16,791;0.428;1.41;0.132;0.155
Bolivia;12,595,702;28,527;18,822;0.086;1.41;;0.181
Bolivia;12,605,983;10.28;19,459;0.343;1.42;;0.175
Bolivia;12,622,688;16,705;20,658;0.514;1.43;0.078;0.183
Bolivia;12654.47;31,783;22,885;0.171;1.45;0.147;0.193
Bolivia;12,697,133;42,662;26,361;0.257;1.47;0.173;0.209
Bolivia;12,735,769;38,636;27,903;0.171;1.47;0.156;0.225
Bolivia;12,777,232;41,463;30,008;0.171;1.48;0.141;0.239
Bolivia;12,830,432;53.2;33,533;0.171;1.48;0.199;0.238
Bolivia;12,852,105;21,674;35.16;0.086;1.48;0.086;0.251
Bolivia;12,883,117;31,012;37,204;0.6;1.48;0.11;0.257
Bolivia;12,940,857;57.74;40,912;0.771;1.49;0.158;0.28
Bolivia;13,026,953;86,096;47,117;1,114;1.5;0.244;0.302
Bolivia;13,117,504;90,551;54,534;0.942;1.49;0.233;0.326
Bolivia;13,157,682;40,178;54.35;0.6;1.48;0.132;0.328
Bolivia;13,222,703;65,022;56,039;0.857;1.47;0.159;0.35
Bolivia;13,265,023;42.32;58,988;0.428;1.47;0.118;0.358
Bolivia;13329.36;64,336;63,749;0.685;1.47;0.141;0.377
Bolivia;13,440,128;110,768;71,324;2,484;1.47;0.293;0.379
Bolivia;13,567,344;127,216;77,199;1,199;1.47;0.305;0.392
Bolivia;13,717,434;150.09;85,704;1,371;1.46;0.365;0.397
Bolivia;13,791,193;73.76;90,502;0.857;1.44;0.163;0.41
Bolivia;13,882,858;91,664;94,308;0.942;1.43;0.223;0.411
Bolivia;13,934,772;51,915;95,678;1,285;1.42;0.13;0.413
Bolivia;14,021,296;86,524;98,848;1,542;1.42;0.219;0.407
Bolivia;14,158,108;136,811;102,569;1,885;1.42;0.35;0.409
Bolivia;14,304,856;146,749;105,359;3,941;1.42;0.341;0.411
Bolivia;14,468,481;163,625;107,293;1,456;1.42;0.381;0.415
Bolivia;14,662,347;193,866;124.45;2,056;1.41;0.448;0.416
Bolivia;14,803,184;140,837;131,475;1.97;1.4;0.331;0.418
Bolivia;14,897,247;94,063;137,496;2,142;1.39;0.221;0.42
Bolivia;15,016,497;119,249;142,171;3,341;1.39;0.28;0.423
Bolivia;15,142,685;126,188;140,654;3,341;1.39;0.305;0.427
Bolivia;15,318,903;176,218;144,864;3,341;1.39;0.438;0.422
Bolivia;15507.2;188,297;148,388;3.17;1.4;0.445;0.421
Bolivia;15,727,623;220,423;152,182;3,512;1.4;0.527;0.418
Bolivia;15,906,754;179,131;157,653;2,142;;0.433;0.416
Bolivia;16,035,512;128,758;162,609;3,427;;0.294;0.418
Bolivia;16,168,297;132,785;164,543;3,769;;0.276;0.424
Bolivia;16,370,215;201,918;175,362;3,598;;0.525;0.418
Bolivia;16,597,663;227,447;182.68;3,598;;0.443;0.435
Bolivia;16,824,511;226,848;188,187;4,626;;0.575;0.429
Bolivia;16,984,195;159,684;179.51;4.54;;0.44;0.421
Bolivia;17,132,571;148,376;175,117;4,797;;0.392;0.416
Bolivia;17,222,351;89.78;169,548;4,969;;;
Bolivia;17,374,925;152,574;172,375;5,654;;;
Brazil;0.005;0.005;;;;;
Brazil;0.005;0.0;;;;;
Brazil;0.005;0.0;;;;;
Brazil;0.009;0.005;;;;;
Brazil;0.009;0.0;;;;;
Brazil;0.009;0.0;0.001;;;;
Brazil;0.009;0.0;0.001;;;;
Brazil;0.019;0.009;0.002;;;;
Brazil;0.019;0.0;0.002;;;;
Brazil;0.061;0.042;0.008;;;;
Brazil;0.061;0.0;0.007;;;;
Brazil;0.094;0.033;0.012;;;;
Brazil;0.118;0.024;0.015;;;;
Brazil;0.146;0.028;0.019;;;;
Brazil;0.179;0.033;0.023;;;;
Brazil;0.245;0.066;0.032;;;;
Brazil;0.71;0.466;0.093;;;;
Brazil;0.71;0.0;0.093;;2.28;;
Brazil;0.762;0.052;0.095;;2.3;;
Brazil;0.941;0.179;0.118;;2.34;;
Brazil;1.51;0.569;0.195;0.005;2.38;;
Brazil;1.75;0.24;0.224;0.009;2.39;;
Brazil;2,922;1,171;0.382;0.014;2.41;;
Brazil;3,731;0.809;0.431;0.024;2.38;;
Brazil;4,803;1,073;0.585;0.019;2.36;;
Brazil;7,273;2.47;0.93;0.047;2.33;;
Brazil;9,052;1,778;1,159;0.042;2.28;;
Brazil;10,571;1.52;1,294;0.056;2.22;;
Brazil;12,015;1,444;1,466;0.061;2.17;;
Brazil;14,043;2,028;1,589;0.085;2.13;;
Brazil;16,076;2,032;1,764;0.071;2.1;;
Brazil;18,367;2,291;1,938;0.089;2.06;;
Brazil;20,023;1,656;1,821;0.118;2.03;;
Brazil;21,542;1.52;1,784;0.108;2.01;;
Brazil;26,896;5,354;2,332;0.198;2.0;;
Brazil;32.16;5,264;2,878;0.183;1.97;;
Brazil;37,844;5,683;3.4;0.395;1.93;;
Brazil;42,605;4,761;3.79;0.165;1.9;;
Brazil;48,739;6,135;4,339;0.405;1.86;;
Brazil;52,362;3,623;4.62;0.193;1.83;;
Brazil;57,212;4.85;5,096;0.367;1.8;;
Brazil;66,024;8,812;5.59;0.574;1.78;;
Brazil;76,073;10,049;6,273;0.626;1.75;;
Brazil;85,115;9,042;6,753;0.616;1.72;;
Brazil;92,388;7,273;7,112;0.503;1.69;;
Brazil;97,512;5,123;6,967;0.315;1.66;;
Brazil;104,404;6,892;7,435;0.466;1.64;;
Brazil;110,228;5,824;7,574;0.494;1.63;;
Brazil;118,847;8,619;7,546;0.96;1.62;;
Brazil;133,233;14,387;8,166;0.96;1.61;;
Brazil;143,136;9,903;8,289;0.884;1.59;;
Brazil;158,459;15,323;9,439;1,021;1.58;;
Brazil;172.46;14,001;10,707;1,002;1.57;;
Brazil;181.85;9.39;11,064;0.508;1.55;;
Brazil;191,678;9,828;11,636;0.588;1.54;;
Brazil;202,668;10.99;11,974;0.725;1.53;;
Brazil;215,267;12,599;11,719;0.776;1.53;;
Brazil;235,398;20,131;13.18;1,999;1.53;;
Brazil;254,249;18,851;13,684;1,755;1.53;;
Brazil;279,094;24,845;15,233;1,661;1.52;;
Brazil;296,858;17,764;16.43;1,077;1.51;;
Brazil;317,304;20,446;17,947;1,491;1.5;;
Brazil;344,539;27,235;20,267;2,258;1.5;;
Brazil;374,883;30,344;22,802;2,023;1.49;;
Brazil;410,177;35,294;24,968;2,319;1.48;;
Brazil;433.77;23,593;25,646;1.91;1.47;;
Brazil;456,813;23,043;25,389;1,642;1.45;;
Brazil;479,047;22,234;26,027;1,364;1.45;;
Brazil;511.01;31,963;27,672;1,487;1.44;;
Brazil;543,166;32,156;28,375;2,686;1.44;;
Brazil;595.65;52,484;31,538;3,058;1.44;;
Brazil;638,753;43,103;32,654;2,832;1.43;;
Brazil;691,073;52,319;36,757;3,891;1.42;;
Brazil;734,199;43,127;39,627;3,006;1.41;;
Brazil;765,428;31,229;40,912;2,197;1.4;;
Brazil;797,866;32,438;40,979;2,493;1.39;;
Brazil;838.42;40,553;42,179;3,801;1.39;;
Brazil;894,512;56,093;42,695;3,665;1.39;;
Brazil;955,803;61,291;45,293;3,571;1.38;;
Brazil;1,036,374;80.57;49,329;4.53;1.38;;
Brazil;1,098,568;62,194;52,053;3,293;1.37;;
Brazil;1,134,177;35,609;52,678;2,145;1.36;;
Brazil;1,201,396;67,219;57,647;3,458;1.36;;
Brazil;1,279,101;77,705;62,955;5,316;1.35;;
Brazil;1,371,753;92,652;68,177;4,121;1.35;;
Brazil;1,458,825;87,072;71.86;5,589;1.34;;
Brazil;1,556,694;97,869;74,331;4,709;1.33;;
Brazil;1,634,357;77,663;76,541;4.54;1.31;;
Brazil;1,708,751;74,393;82,082;3,072;1.3;;
Brazil;1,763,733;54,982;80,334;3,797;1.3;;
Brazil;1840.53;76,797;80,204;4,888;1.29;;
Brazil;1937.44;96,909;80,812;5,109;1.29;;
Brazil;2061.72;124,281;86,128;5,438;1.29;;
Brazil;2,188,405;126,685;90,244;5,288;1.28;;
Brazil;2,344,944;156.54;101,512;4,498;1.27;;
Brazil;2,422,142;77,197;101,913;2,258;1.25;;
Brazil;2,476,705;54,564;101,853;2,931;1.24;;
Brazil;2,612,837;136,131;110,329;5,937;1.24;;
Brazil;2,747,542;134,706;115,729;6,346;1.23;;
Brazil;2,893,031;145,489;118,759;6.93;1.22;;
Brazil;3,038,073;145,042;121,381;4,728;1.21;;
Brazil;3,165,449;127,376;117,215;4,253;1.2;;
Brazil;3,254,422;88,973;118,897;2.47;1.19;;
Brazil;3,328,067;73,645;121,623;3,194;1.18;;
Brazil;3,479,041;150,974;123,744;5,984;1.18;;
Brazil;3,633,883;154,841;126.62;5,994;1.17;;
Brazil;3,776,958;143,075;126,275;5,829;1.16;;
Brazil;3,899,192;122,234;123,017;4,276;1.16;;
Brazil;4001.3;102,108;119,407;4,196;1.15;;
Brazil;4,081,795;80,495;118,196;2,879;1.15;;
Brazil;4,178,931;97,135;121,552;2.95;1.15;;
Brazil;4,343,205;164,274;123,452;6,031;1.15;;
Brazil;4,494,635;151,431;122,965;5.97;1.15;;
Brazil;4,601,735;107,099;117,825;5,824;1.15;;
Brazil;4,859,409;257,674;137,174;5,674;1.15;;
Brazil;5,022,497;163,089;145,885;4,808;1.15;;
Brazil;5096.65;74,153;144,979;2,893;1.14;;
Brazil;5,205,462;108,812;146,647;3,199;1.14;;
Brazil;5,390,992;185,529;149,684;6,464;1.14;;
Brazil;5,591,994;201,003;156,766;5,575;1.14;;
Brazil;5,777,745;185.75;168,001;5,368;1.13;;
Brazil;5,998,201;220,456;162,685;4,658;1.13;;
Brazil;6,180,235;182,034;165,391;5,217;1.12;;
Brazil;6,323,611;143,376;175.28;2,597;1.11;;
Brazil;6,436,765;113,154;175.9;3,256;1.1;;
Brazil;6,595,996;159,231;172,143;6,022;1.1;;
Brazil;6,815,756;219.76;174,823;4,883;1.1;;
Brazil;7,042,069;226,313;180,618;5.89;1.1;;
Brazil;7240.71;198,641;177,501;6,069;1.09;;
Brazil;7,419,121;178,411;176,984;5,133;1.08;;
Brazil;7541.68;122,559;174.01;2,832;1.07;;
Brazil;7,636,848;95,169;171.44;2,917;1.07;;
Brazil;7,849,989;213.14;179,142;5.9;1.07;;
Brazil;8,059,676;209,687;177,703;5,754;1.07;;
Brazil;8260.18;200,504;174,016;5.74;1.06;;
Brazil;8,472,111;211,931;175,915;5,711;1.06;;
Brazil;8,655,698;183,586;176,654;5,039;1.05;;
Brazil;8,772,517;116,819;175,834;2,969;1.05;;
Brazil;8,867,954;95,437;175,872;3,448;1.05;;
Brazil;9,064,873;196,919;173,555;6,116;1.05;;
Brazil;9,252,698;187,825;170,432;5,801;1.05;;
Brazil;9,466,299;213,601;172,303;6,219;1.05;;
Brazil;9,627,087;160,788;164,997;5,471;1.05;;
Brazil;9,761,318;134,231;157,946;4,333;1.05;;
Brazil;9,872,012;110,694;157,071;3,368;1.05;;
Brazil;9,967,312;95.3;157,051;2,973;1.06;;
Brazil;10,160,237;192,925;156,481;6,431;1.07;;
Brazil;10,479,489;319,252;175,256;6,041;1.08;;
Brazil;10761.58;282,091;185.04;6,168;1.08;;
Brazil;11,024,523;262,943;199,634;5,438;1.07;;
Brazil;11,265,147;240,624;214,833;5,697;1.07;;
Brazil;11,380,776;115,629;215,538;2,611;1.06;;
Brazil;11,490,317;109,541;217,572;2,889;1.06;;
Brazil;11,682,339;192,022;217,443;4,333;1.06;;
Brazil;12,007,302;324,963;218,259;7,504;1.06;;
Brazil;12279.4;272,098;216,831;5,311;1.05;;
Brazil;12,525,839;246,439;214,474;5,702;1.04;;
Brazil;12,739,389;213.55;210,606;5,119;1.04;;
Brazil;12,860,767;121,378;211,427;2,545;1.03;;
Brazil;12,939,056;78,289;206,963;2,639;1.02;;
Brazil;13,181,825;242.77;214,212;5,429;1.03;;
Brazil;13,450,701;268,875;206.2;6.76;1.03;;
Brazil;13,700,697;249,996;203,042;5.82;1.02;;
Brazil;13,937,007;236.31;201,595;5,076;1.02;;
Brazil;14,172,094;235,087;204,672;4,258;1.01;;
Brazil;14,280,346;108,252;202,797;2,691;1.0;;
Brazil;14,384,073;103,726;206,431;3,307;1.0;;
Brazil;14,629,463;245.39;206,805;5,994;1.0;;
Brazil;14,888,943;259.48;205,463;5,528;1.0;;
Brazil;15,171,645;282,702;210,136;5,937;1.0;;
Brazil;15,409,904;238,258;210,414;4,987;0.99;;
Brazil;15,605,501;195,597;204,772;3,336;0.98;;
Brazil;15,714,181;108.68;204,833;2,917;0.98;;
Brazil;15,805,322;91,142;203,036;3,218;0.97;;
Brazil;16,030,125;224,803;200,095;6,361;0.98;;
Brazil;16,262,051;231,926;196,158;5,702;0.98;;
